smiles,RS_as_01
CN[C@@]1(CCCCC1=O)C1=CC=CC=C1Cl,1
CN[C@]1(CCCCC1=O)C1=CC=CC=C1Cl,0
C[C@@H](N)C(O)=O,0
C[C@H](N)C(O)=O,1
CCCCOC(=O)[C@H](C)O,1
CCCCOC(=O)[C@@H](C)O,0
OC(=O)[C@@H]1CSCN1,0
OC(=O)[C@H]1CSCN1,1
CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,1
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,0
CC(C)C[C@H](NC(=O)OCC1C2=CC=CC=C2C2=C1C=CC=C2)C(O)=O,1
CC(C)C[C@@H](NC(=O)OCC1C2=CC=CC=C2C2=C1C=CC=C2)C(O)=O,0
CC[C@H](N)C1=CC=CC=C1,1
CC[C@@H](N)C1=CC=CC=C1,0
OC[C@@H](O)CONC(=O)C1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1,0
OC[C@H](O)CONC(=O)C1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1,1
N[C@@H](COP(O)(O)=O)C(O)=O,1
N[C@H](COP(O)(O)=O)C(O)=O,0
CC(C)[C@H]1CC=C(C)C=C1,0
CC(C)[C@@H]1CC=C(C)C=C1,1
N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O,1
N[C@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O,0
C[C@@H](OC1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C3OCOC3=C2)C(F)=C1)C(O)=O,0
C[C@H](OC1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC=C3OCOC3=C2)C(F)=C1)C(O)=O,1
CC1=CC[C@H](CC=O)C1(C)C,0
CC1=CC[C@@H](CC=O)C1(C)C,1
CN[C@H]1CCC2=C(C(OC)=C(OC)C(OC)=C2)C2=CC=C(OC)C(=O)C=C12,1
CN[C@@H]1CCC2=C(C(OC)=C(OC)C(OC)=C2)C2=CC=C(OC)C(=O)C=C12,0
O=C(N[C@H]1CN2CCC1CC2)C1=CC2=C(OC=C2)C=N1,0
O=C(N[C@@H]1CN2CCC1CC2)C1=CC2=C(OC=C2)C=N1,1
CN1[C@@H](CCC1=O)C1=CN=CC=C1,1
CN1[C@H](CCC1=O)C1=CN=CC=C1,0
C1CC[C@H](NC1)C1=CC=CN=C1,1
C1CC[C@@H](NC1)C1=CC=CN=C1,0
COC1=CC(=O)O[C@H](C1)\C=C\C1=CC=C2OCOC2=C1,0
COC1=CC(=O)O[C@@H](C1)\C=C\C1=CC=C2OCOC2=C1,1
COC1=CC(=O)O[C@H](C1)\C=C\C1=CC=CC=C1,0
COC1=CC(=O)O[C@@H](C1)\C=C\C1=CC=CC=C1,1
CC(C)NC[C@@H](O)COC1=C2C=CC=CC2=CC=C1,0
CC(C)NC[C@H](O)COC1=C2C=CC=CC2=CC=C1,1
COC(=O)[C@@H](N)CCCN\C(N)=N\[N+]([O-])=O,1
COC(=O)[C@H](N)CCCN\C(N)=N\[N+]([O-])=O,0
CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O,1
CC(C)CC1=CC=C(C=C1)[C@@H](C)C(O)=O,0
NC[C@H](O)C1=CC=C(O)C(O)=C1,0
NC[C@@H](O)C1=CC=C(O)C(O)=C1,1
CNC[C@H](O)C1=CC=C(O)C(O)=C1,0
CNC[C@@H](O)C1=CC=C(O)C(O)=C1,1
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,1
N[C@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,0
CC(C)(S)[C@@H](N)C(O)=O,1
CC(C)(S)[C@H](N)C(O)=O,0
O=C(N[C@H]1CN2CCC1CC2)C1=CC2=C(OCCO2)C=C1,0
O=C(N[C@@H]1CN2CCC1CC2)C1=CC2=C(OCCO2)C=C1,1
C[C@H](O)CN(C)C,1
C[C@@H](O)CN(C)C,0
CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,1
CC(=O)N[C@H](CC1=CC=C(O)C=C1)C(O)=O,0
NC1=NC(N)=C2N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=NC2=N1,1
NC1=NC(N)=C2N=C(CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(O)=O)C(O)=O)C=NC2=N1,0
C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,1
C[C@@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,0
CC(C)NC[C@@H](O)COC1=CC=C(CC(N)=O)C=C1,0
CC(C)NC[C@H](O)COC1=CC=C(CC(N)=O)C=C1,1
N[C@@H](CCC(O)=O)C(O)=O,1
N[C@H](CCC(O)=O)C(O)=O,0
NCCCC[C@H](N)C(O)=O,1
NCCCC[C@@H](N)C(O)=O,0
CN1CCC2=CC=CC3=C2[C@H]1CC1=C3C(O)=C(O)C=C1,0
CN1CCC2=CC=CC3=C2[C@@H]1CC1=C3C(O)=C(O)C=C1,1
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C=C1)C(O)=O,1
N[C@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C=C1)C(O)=O,0
CC[C@@H](N)CO,0
CC[C@H](N)CO,1
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,0
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,1
CN(CC1=NC2=C(N)N=C(N)N=C2N=C1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O,1
CN(CC1=NC2=C(N)N=C(N)N=C2N=C1)C1=CC=C(C=C1)C(=O)N[C@H](CCC(O)=O)C(O)=O,0
NC1=NC(=O)C2=C(N1)N=CC(CNC1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=N2,1
NC1=NC(=O)C2=C(N1)N=CC(CNC1=CC=C(C=C1)C(=O)N[C@H](CCC(O)=O)C(O)=O)=N2,0
C[C@@H](CCC=C(C)C)CC=O,1
C[C@H](CCC=C(C)C)CC=O,0
N[C@H](CCC(N)=O)C(O)=O,0
N[C@@H](CCC(N)=O)C(O)=O,1
CC(=C)[C@@H]1CCC(C)=CC1,0
CC(=C)[C@H]1CCC(C)=CC1,1
N[C@@H](CC1=CC=C(O)C(O)=C1)C(O)=O,1
N[C@H](CC1=CC=C(O)C(O)=C1)C(O)=O,0
C[C@H](O)C(=O)NC1=C(I)C(C(=O)NC(CO)CO)=C(I)C(C(=O)NC(CO)CO)=C1I,1
C[C@@H](O)C(=O)NC1=C(I)C(C(=O)NC(CO)CO)=C(I)C(C(=O)NC(CO)CO)=C1I,0
N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,1
N[C@H](CC1=CC=C(O)C=C1)C(O)=O,0
O[C@@H](C(O)=O)C1=CC=CC=C1,0
O[C@H](C(O)=O)C1=CC=CC=C1,1
C[C@H]1CNCCC2=CC=C(Cl)C=C12,0
C[C@@H]1CNCCC2=CC=C(Cl)C=C12,1
CC(=O)N[C@@H](CS)C(O)=O,0
CC(=O)N[C@H](CS)C(O)=O,1
CN(C)[C@H](CC1=CC=CC=C1)C1=CC=CC=C1,0
CN(C)[C@@H](CC1=CC=CC=C1)C1=CC=CC=C1,1
CC(C)[C@@H](N)C(O)=O,0
CC(C)[C@H](N)C(O)=O,1
COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O,1
COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@@H](CC2)NC(C)=O,0
CC(C)(S)C(=O)N[C@@H](CS)C(O)=O,0
CC(C)(S)C(=O)N[C@H](CS)C(O)=O,1
COC(C)(C)CCC[C@H](C)C\C=C\C(\C)=C\C(=O)OC(C)C,1
COC(C)(C)CCC[C@@H](C)C\C=C\C(\C)=C\C(=O)OC(C)C,0
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,1
CCOC(=O)\C=C(/C)\C=C\C[C@H](C)CCCC(C)C,0
C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O,1
C[C@@](N)(CC1=CC=C(O)C=C1)C(O)=O,0
FC1=CC2=C(OCC[C@]22NC(=O)NC2=O)C=C1,1
FC1=CC2=C(OCC[C@@]22NC(=O)NC2=O)C=C1,0
N[C@@H]1CONC1=O,0
N[C@H]1CONC1=O,1
CCOC(=O)[C@H](C)O,1
CCOC(=O)[C@@H](C)O,0
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,1
N[C@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1)C(O)=O,0
C[C@H]1N2CC3=C(Cl)C=CC=C3NC2=NC1=O,0
C[C@@H]1N2CC3=C(Cl)C=CC=C3NC2=NC1=O,1
CC(C)[C@H](C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)F)C=C1,1
CC(C)[C@@H](C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)F)C=C1,0
COCC(=O)N([C@H](C)C(=O)OC)C1=C(C)C=CC=C1C,0
COCC(=O)N([C@@H](C)C(=O)OC)C1=C(C)C=CC=C1C,1
CCCCCCCCCCCCCCCCCCOC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC,0
CCCCCCCCCCCCCCCCCCOC[C@@H](COP([O-])(=O)OCC[N+](C)(C)C)OC,1
CC[C@]1(NC(=O)N(C)C1=O)C1=CC=CC=C1,1
CC[C@@]1(NC(=O)N(C)C1=O)C1=CC=CC=C1,0
COC1=CC=C(CCNC[C@H](O)C2=CC=C(O)C=C2)C=C1OC,0
COC1=CC=C(CCNC[C@@H](O)C2=CC=C(O)C=C2)C=C1OC,1
CCOC(=O)OC1=C(OC(=O)OCC)C=C(CCNC(=O)[C@H](CCSC)NC(C)=O)C=C1,1
CCOC(=O)OC1=C(OC(=O)OCC)C=C(CCNC(=O)[C@@H](CCSC)NC(C)=O)C=C1,0
N[C@@H](CCCNC(N)=N)C(O)=O,1
N[C@H](CCCNC(N)=N)C(O)=O,0
C[C@H](CCO)CCC=C(C)C,1
C[C@@H](CCO)CCC=C(C)C,0
CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,0
CC(=O)O[C@H]1CC2CCC1(C)C2(C)C,1
CCCCOC(=O)[C@@H](C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,0
CCCCOC(=O)[C@H](C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,1
CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,1
CCN1CCC[C@@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,0
CC(=O)SC[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)OCC1=CC=CC=C1,1
CC(=O)SC[C@H](CC1=CC=CC=C1)C(=O)NCC(=O)OCC1=CC=CC=C1,0
CC(C)(CO)[C@@H](O)C(=O)NCCCO,0
CC(C)(CO)[C@H](O)C(=O)NCCCO,1
CCN1CCC[C@H]1CNC(=O)C1=C(O)C(Cl)=CC(Cl)=C1OC,1
CCN1CCC[C@@H]1CNC(=O)C1=C(O)C(Cl)=CC(Cl)=C1OC,0
CC(C)(C)OC(=O)C1=C2[C@@H]3CCCN3C(=O)C3=C(C=CC=C3Br)N2C=N1,1
CC(C)(C)OC(=O)C1=C2[C@H]3CCCN3C(=O)C3=C(C=CC=C3Br)N2C=N1,0
CCC1=C(N([C@@H](C)COC)C(=O)CCl)C(C)=CC=C1,1
CCC1=C(N([C@H](C)COC)C(=O)CCl)C(C)=CC=C1,0
C([C@@H]1CN2CCC1CC2)N1C2=C(SC3=C1C=CC=C3)C=CC=C2,1
C([C@H]1CN2CCC1CC2)N1C2=C(SC3=C1C=CC=C3)C=CC=C2,0
C[C@@H]1CCC(=C(C)C)C(=O)C1,0
C[C@H]1CCC(=C(C)C)C(=O)C1,1
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=C(C1=C3)[N+]([O-])=O)C2=O,1
CC[C@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=C(C1=C3)[N+]([O-])=O)C2=O,0
OC(=O)[C@@H]1CCC(=O)N1,1
OC(=O)[C@H]1CCC(=O)N1,0
CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1,1
CCCN(CCC1=CC=CS1)[C@@H]1CCC2=C(O)C=CC=C2C1,0
CC1=CC2=C3N(CC2)C(=O)[C@H](NC(=O)C2=CC=NC=C2)N=C(C2=CC=CC=C2)C3=C1,0
CC1=CC2=C3N(CC2)C(=O)[C@@H](NC(=O)C2=CC=NC=C2)N=C(C2=CC=CC=C2)C3=C1,1
NC1=CC2=C3N(CCC3=C1)C(=O)[C@H](NC(=O)C1=CC=CN=C1)N=C2C1=CC=CC=C1,0
NC1=CC2=C3N(CCC3=C1)C(=O)[C@@H](NC(=O)C1=CC=CN=C1)N=C2C1=CC=CC=C1,1
CC1=NC=C(C=N1)[C@@H](CCCCCCC1=NC2=C(CCCN2)C=C1)CC(O)=O,1
CC1=NC=C(C=N1)[C@H](CCCCCCC1=NC2=C(CCCN2)C=C1)CC(O)=O,0
F[C@@H](CO[C@H]1CC[C@@H](CC1)NC1=C2C=NN=C2N=CN1)C1=CC=CC=C1F,0
F[C@H](CO[C@H]1CC[C@H](CC1)NC1=C2C=NN=C2N=CN1)C1=CC=CC=C1F,1
FC1(F)C[C@@H](C#N)N(C1)C(=O)CNC1CC2CCC(C1)N2C1=NC=CC=N1,1
FC1(F)C[C@H](C#N)N(C1)C(=O)CNC1CC2CCC(C1)N2C1=NC=CC=N1,0
CCCN(C1CCN(CC1)C(=O)C1CCNCC1)[C@@H]1CCC2=C(C1)C=C(OC)C=C2,0
CCCN(C1CCN(CC1)C(=O)C1CCNCC1)[C@H]1CCC2=C(C1)C=C(OC)C=C2,1
COc1ccc([C@@H](C)NC(=O)c2ccc3oc(C(C)C)nc3c2)cc1,0
COc1ccc([C@H](C)NC(=O)c2ccc3oc(C(C)C)nc3c2)cc1,1
O=C(c1ccccc1)C1C(c2cccc([N+](=O)[O-])c2)C2CSCN2[C@@]12C(=O)Nc1ccccc12,1
O=C(c1ccccc1)C1C(c2cccc([N+](=O)[O-])c2)C2CSCN2[C@]12C(=O)Nc1ccccc12,0
O=C(NCCc1ccccc1F)[C@@H]1CSC2c3ccccc3C(=O)N21,0
O=C(NCCc1ccccc1F)[C@H]1CSC2c3ccccc3C(=O)N21,1
Cc1cccc(N2O[C@H]3C=CC2CCCC3)n1,0
Cc1cccc(N2O[C@@H]3C=CC2CCCC3)n1,1
CCCCc1nc2c(c3c1C[C@H](C)OC3)CN(S(=O)(=O)c1ccc3c(c1)OCCN3C)CC2,1
CCCCc1nc2c(c3c1C[C@@H](C)OC3)CN(S(=O)(=O)c1ccc3c(c1)OCCN3C)CC2,0
C[C@H]1Cc2c(-c3ccccc3)nc3c(c2CO1)CN(S(=O)(=O)c1ccc2c(c1)OCCN2C)CC3,1
C[C@@H]1Cc2c(-c3ccccc3)nc3c(c2CO1)CN(S(=O)(=O)c1ccc2c(c1)OCCN2C)CC3,0
COc1ccc(-c2nc3c(c4c2C[C@H](c2ccccc2)OC4)CN(S(=O)(=O)c2ccc(Cl)c4nonc24)CC3)c(C)c1,0
COc1ccc(-c2nc3c(c4c2C[C@@H](c2ccccc2)OC4)CN(S(=O)(=O)c2ccc(Cl)c4nonc24)CC3)c(C)c1,1
C[C@H]1Cc2c(COc3ccccc3)nc3c(c2CO1)CN(S(=O)(=O)c1ccc(Cl)c2nonc12)CC3,1
C[C@@H]1Cc2c(COc3ccccc3)nc3c(c2CO1)CN(S(=O)(=O)c1ccc(Cl)c2nonc12)CC3,0
CCCCc1nc2c(c3c1C[C@H](C)OC3)CN(S(=O)(=O)c1c(C)noc1C)CC2,1
CCCCc1nc2c(c3c1C[C@@H](C)OC3)CN(S(=O)(=O)c1c(C)noc1C)CC2,0
COc1ccc(-c2nc3c(c4c2C[C@H](c2ccccc2)OC4)CN(S(=O)(=O)c2c(C)noc2C)CC3)c(C)c1,0
COc1ccc(-c2nc3c(c4c2C[C@@H](c2ccccc2)OC4)CN(S(=O)(=O)c2c(C)noc2C)CC3)c(C)c1,1
Cc1ccc(S(=O)(=O)N[C@@H](C)CO)cc1,1
Cc1ccc(S(=O)(=O)N[C@H](C)CO)cc1,0
CCCOC(=O)CSC1=C(C#N)[C@H](c2ccc3c(c2)OCO3)CC(=O)N1,1
CCCOC(=O)CSC1=C(C#N)[C@@H](c2ccc3c(c2)OCO3)CC(=O)N1,0
COc1cccc(CC(=O)N2CCc3nc(COc4ccccc4)c4c(c3C2)CO[C@@H](C)C4)c1,1
COc1cccc(CC(=O)N2CCc3nc(COc4ccccc4)c4c(c3C2)CO[C@H](C)C4)c1,0
C[C@H]1Cc2c(COc3ccccc3)nc3c(c2CO1)CN(C(=O)c1cccnc1)CC3,1
C[C@@H]1Cc2c(COc3ccccc3)nc3c(c2CO1)CN(C(=O)c1cccnc1)CC3,0
CCCCc1nc2c(c3c1C[C@H](C)OC3)CN(C(=O)COC)CC2,1
CCCCc1nc2c(c3c1C[C@@H](C)OC3)CN(C(=O)COC)CC2,0
CCCCc1nc2c(c3c1C[C@H](C)OC3)CN(C(=O)Cc1cccs1)CC2,1
CCCCc1nc2c(c3c1C[C@@H](C)OC3)CN(C(=O)Cc1cccs1)CC2,0
C[C@H]1Cc2c(COc3ccccc3)nc3c(c2CO1)CN(C(=O)c1cc(I)ccc1F)CC3,1
C[C@@H]1Cc2c(COc3ccccc3)nc3c(c2CO1)CN(C(=O)c1cc(I)ccc1F)CC3,0
CCCCc1nc2c(c3c1C[C@H](C)OC3)CN(C(=O)Cc1cccc(OC)c1)CC2,1
CCCCc1nc2c(c3c1C[C@@H](C)OC3)CN(C(=O)Cc1cccc(OC)c1)CC2,0
CCCCc1nc2c(c3c1C[C@H](C)OC3)CN(C(=O)c1cccnc1)CC2,1
CCCCc1nc2c(c3c1C[C@@H](C)OC3)CN(C(=O)c1cccnc1)CC2,0
O=C(COC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccs1)NC1CCCCC1,1
O=C(COC(=O)[C@@H](Cc1ccccc1)NC(=O)c1cccs1)NC1CCCCC1,0
CCC1CN2CCC1CC2[C@@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccc2ccc(OC)cc12,1
CCC1CN2CCC1CC2[C@H](NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccc2ccc(OC)cc12,0
O=C1NC[C@H](c2ccccc2)N1,1
O=C1NC[C@@H](c2ccccc2)N1,0
COC(=O)CC1=C(C(=O)OC)[C@H](c2cccc(OCC(N)=O)c2)C(C#N)=C(N)O1,0
COC(=O)CC1=C(C(=O)OC)[C@@H](c2cccc(OCC(N)=O)c2)C(C#N)=C(N)O1,1
CC[C@@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCC3,0
CC[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCC3,1
O=C(COC(=O)[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O)Nc1ccc2c(c1)OCO2,1
O=C(COC(=O)[C@@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O)Nc1ccc2c(c1)OCO2,0
C[C@@H](CO)NC(=O)c1ccc2c3n(nc2c1)-c1ccccc1CO3,1
C[C@H](CO)NC(=O)c1ccc2c3n(nc2c1)-c1ccccc1CO3,0
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@H]1OC(CO)C(O)C(O)C1O,0
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1OC(CO)C(O)C(O)C1O,1
c1cc2c(cc1C1OC[C@@H]3C(c4ccc5c(c4)OCO5)OCC13)OCO2,0
c1cc2c(cc1C1OC[C@H]3C(c4ccc5c(c4)OCO5)OCC13)OCO2,1
COC(=O)N[C@H](CC(C)=O)c1cccc(C(F)(F)F)c1,0
COC(=O)N[C@@H](CC(C)=O)c1cccc(C(F)(F)F)c1,1
CCn1nc(C(=O)N[C@@H](CCSC)c2nc3ccccc3[nH]2)c2ccccc2c1=O,1
CCn1nc(C(=O)N[C@H](CCSC)c2nc3ccccc3[nH]2)c2ccccc2c1=O,0
CSCC[C@H](NC(=O)Cc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)NCCc1[nH]cnc12,1
CSCC[C@@H](NC(=O)Cc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)NCCc1[nH]cnc12,0
COc1cc(Cl)ccc1OCc1cc(C(=O)N[C@H]2CCCCNC2=O)no1,1
COc1cc(Cl)ccc1OCc1cc(C(=O)N[C@@H]2CCCCNC2=O)no1,0
C[C@H]1Cc2c(COc3ccccc3)nc3c(c2CO1)CN(S(=O)(=O)c1ccc2c(c1)OCCN2C)CC3,1
C[C@@H]1Cc2c(COc3ccccc3)nc3c(c2CO1)CN(S(=O)(=O)c1ccc2c(c1)OCCN2C)CC3,0
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,1
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,0
CN1C(=O)[C@H](Cc2ccc([N+](=O)[O-])cc2)NC1=S,1
CN1C(=O)[C@@H](Cc2ccc([N+](=O)[O-])cc2)NC1=S,0
CCCN(CCC)[C@H]1CCc2ccc(O)cc2C1,1
CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1,0
CCOc1ccccc1C(=O)N[C@H](C(=O)OCc1csc(CC(=O)Nc2ccc(C)cc2)n1)C(C)C,1
CCOc1ccccc1C(=O)N[C@@H](C(=O)OCc1csc(CC(=O)Nc2ccc(C)cc2)n1)C(C)C,0
COc1ccc(C2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(C4CCN(Cc5ccccc5)CC4)CC(=O)N23)c(OC)c1,1
COc1ccc(C2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(C4CCN(Cc5ccccc5)CC4)CC(=O)N23)c(OC)c1,0
COc1cccc(C2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(C4CCN(Cc5ccccc5)CC4)CC(=O)N23)c1,1
COc1cccc(C2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(C4CCN(Cc5ccccc5)CC4)CC(=O)N23)c1,0
CSCC[C@H](NC(=O)N1CCn2c1nc1ccccc12)C(=O)NCc1ccccc1,1
CSCC[C@@H](NC(=O)N1CCn2c1nc1ccccc12)C(=O)NCc1ccccc1,0
CCN[C@@H](C)Cc1ccccc1,1
CCN[C@H](C)Cc1ccccc1,0
COc1ccc(OC[C@@H](O)CNC(=O)c2cccc3c2C(=O)c2ccc(-c4ccc(F)cc4OCc4ccccc4)cc2S3(=O)=O)cc1,1
COc1ccc(OC[C@H](O)CNC(=O)c2cccc3c2C(=O)c2ccc(-c4ccc(F)cc4OCc4ccccc4)cc2S3(=O)=O)cc1,0
C[C@@H](C(=O)NCCCCCC(=O)O)n1nnc2ccccc2c1=O,1
C[C@H](C(=O)NCCCCCC(=O)O)n1nnc2ccccc2c1=O,0
O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,0
O=C(N[C@@H](Cc1ccc(Cl)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,1
CN1C2=CC=CC=CC2=[N+](C)[C@]12C=CC(=[N+]([O-])[O-])C=C2[N+](=O)[O-],1
CN1C2=CC=CC=CC2=[N+](C)[C@@]12C=CC(=[N+]([O-])[O-])C=C2[N+](=O)[O-],0
COc1ccc(NC(=O)COC(=O)[C@@H]2CCCN2C(=O)c2cccs2)cc1,1
COc1ccc(NC(=O)COC(=O)[C@H]2CCCN2C(=O)c2cccs2)cc1,0
CC(=O)Nc1ccc(S(=O)(=O)N[C@@H](C)C(=O)OCC(=O)c2ccc(C)cc2)cc1,1
CC(=O)Nc1ccc(S(=O)(=O)N[C@H](C)C(=O)OCC(=O)c2ccc(C)cc2)cc1,0
O=S1(=O)CCOC[C@H](Cc2ccccc2)N1Cc1ccccc1Br,1
O=S1(=O)CCOC[C@@H](Cc2ccccc2)N1Cc1ccccc1Br,0
C[C@H](NC(=O)Nc1cccc(Br)c1)C(=O)O,1
C[C@@H](NC(=O)Nc1cccc(Br)c1)C(=O)O,0
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,1
CN(C)CC[C@H](c1ccc(Cl)cc1)c1ccccn1,0
N[C@@H](CCC(=O)O)C(=O)O,1
N[C@H](CCC(=O)O)C(=O)O,0
c1ccc(N2CC[C@@]3(CCCNC3)C2)cc1,0
c1ccc(N2CC[C@]3(CCCNC3)C2)cc1,1
N[C@@H](CS(=O)O)C(=O)O,0
N[C@H](CS(=O)O)C(=O)O,1
C[C@H]1CS(=O)(=O)CCN1/N=C\c1ccc([N+](=O)[O-])o1,1
C[C@@H]1CS(=O)(=O)CCN1/N=C\c1ccc([N+](=O)[O-])o1,0
COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1,1
COc1ccc2cc([C@@H](C)C(=O)[O-])ccc2c1,0
CC(C)[C@H](NC(=O)c1ccccc1F)C(=O)OCCN1C(=O)c2ccccc2C1=O,1
CC(C)[C@@H](NC(=O)c1ccccc1F)C(=O)OCCN1C(=O)c2ccccc2C1=O,0
CC1=CC(=O)CC(C)(C)[C@]1(O)/C=C\C(C)=C\C(=O)O,0
CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C\C(C)=C\C(=O)O,1
COc1cc2ccc([C@H](C)NCC#N)cc2cc1OC,1
COc1cc2ccc([C@@H](C)NCC#N)cc2cc1OC,0
CCOc1ccccc1C(=O)N[C@H](C(=O)Nc1nc2c(s1)CCCC2)C(C)C,1
CCOc1ccccc1C(=O)N[C@@H](C(=O)Nc1nc2c(s1)CCCC2)C(C)C,0
CC(C)NC(=O)N1CC[C@@]2(CCCN(C(=O)c3cccn3C)C2)C1,0
CC(C)NC(=O)N1CC[C@]2(CCCN(C(=O)c3cccn3C)C2)C1,1
C[C@@H](C(=O)OCC(=O)NCCc1ccc(S(N)(=O)=O)cc1)N1C(=O)C2CCCCC2C1=O,1
C[C@H](C(=O)OCC(=O)NCCc1ccc(S(N)(=O)=O)cc1)N1C(=O)C2CCCCC2C1=O,0
c1ccc(-c2nc(NC[C@@H]3CCCO3)c3ccccc3n2)nc1,1
c1ccc(-c2nc(NC[C@H]3CCCO3)c3ccccc3n2)nc1,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl,1
O=c1c(CCc2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C[C@H]1CCCO1,0
O=c1c(CCc2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1C[C@@H]1CCCO1,1
